,Industry,assets,bea_ind_code,major_industry,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,tax_treat,z_mix,year
84,Management of companies and enterprises,90403382554.93427,5500,Management of companies and enterprises,-0.21841,0.27000,0.18383,0.29568,0.27000,0.27380,non-corporate,0.40118,2028
85,"Food, beverage, and tobacco products",75311838089.52502,311A,Manufacturing,-0.21320,0.26306,0.17824,0.29869,0.26306,0.26882,non-corporate,0.41103,2028
86,Textile mills and textile product mills,7854948624.08660,313T,Manufacturing,-0.20730,0.26606,0.18155,0.30210,0.26606,0.27177,non-corporate,0.44130,2028
87,Apparel and leather and allied products,5338390836.47052,315A,Manufacturing,-0.17466,0.28324,0.20147,0.32097,0.28324,0.28949,non-corporate,0.30652,2028
88,Wood products,13100141973.28175,3210,Manufacturing,-0.20840,0.26810,0.18343,0.30147,0.26810,0.27344,non-corporate,0.38118,2028
89,Paper products,18990987477.15243,3220,Manufacturing,-0.25246,0.24267,0.15463,0.27600,0.24267,0.24781,non-corporate,0.52891,2028
90,Printing and related support activities,7652157518.94444,3230,Manufacturing,-0.25536,0.24089,0.15258,0.27432,0.24089,0.24599,non-corporate,0.57048,2028
91,Petroleum and coal products,36804972258.67471,3240,Manufacturing,-0.22955,0.26028,0.17385,0.28924,0.26028,0.26492,non-corporate,0.34792,2028
92,Chemical products,155956627359.31982,3250,Manufacturing,-0.36173,0.19408,0.09689,0.21283,0.19408,0.19644,non-corporate,0.61292,2028
93,Plastics and rubber products,18759113940.69875,3260,Manufacturing,-0.23592,0.25055,0.16397,0.28556,0.25055,0.25613,non-corporate,0.47964,2028
94,Nonmetallic mineral products,17930326841.81076,3270,Manufacturing,-0.23264,0.25744,0.17079,0.28745,0.25744,0.26219,non-corporate,0.39639,2028
95,Primary metals,31384946425.19739,3310,Manufacturing,-0.21188,0.26206,0.17740,0.29946,0.26206,0.26807,non-corporate,0.44647,2028
96,Fabricated metal products,33868174282.10670,3320,Manufacturing,-0.22509,0.25496,0.16929,0.29182,0.25496,0.26086,non-corporate,0.48332,2028
97,Machinery,44994036766.64782,3330,Manufacturing,-0.23224,0.25380,0.16746,0.28769,0.25380,0.25924,non-corporate,0.45061,2028
98,Computer and electronic products,67202508360.48989,3340,Manufacturing,-0.27685,0.24083,0.15014,0.26190,0.24083,0.24382,non-corporate,0.59819,2028
99,"Electrical equipment, appliances, and components",13457767002.51348,3350,Manufacturing,-0.21646,0.26344,0.17825,0.29681,0.26344,0.26883,non-corporate,0.39089,2028
100,"Motor vehicles, bodies and trailers, and parts",37968439963.23032,336M,Manufacturing,-0.23071,0.25637,0.16999,0.28857,0.25637,0.26149,non-corporate,0.50450,2028
101,Other transportation equipment,37605705698.38089,336O,Manufacturing,-0.20130,0.27037,0.18656,0.30557,0.27037,0.27622,non-corporate,0.36230,2028
102,Furniture and related products,3398491339.27717,3370,Manufacturing,-0.20850,0.26581,0.18130,0.30141,0.26581,0.27155,non-corporate,0.41880,2028
103,Miscellaneous manufacturing,21983133310.84389,338A,Manufacturing,-0.24836,0.24780,0.16002,0.27837,0.24780,0.25261,non-corporate,0.46457,2028
104,Oil and gas extraction,250060628349.19983,2110,Mining,-0.44807,0.13926,0.03594,0.16293,0.13926,0.14221,non-corporate,0.82107,2028
105,"Mining, except oil and gas",42556976404.31303,2120,Mining,-0.31984,0.21334,0.11959,0.23705,0.21334,0.21664,non-corporate,0.54066,2028
106,Support activities for mining,25044165259.49403,2130,Mining,-0.33586,0.19575,0.10128,0.22779,0.19575,0.20034,non-corporate,0.73986,2028
107,"Other services, except government",434659499245.13385,8100,"Other services, except government",-0.28613,0.23618,0.14428,0.25654,0.23618,0.23861,non-corporate,0.48245,2028
108,Legal services,24694671278.72603,5411,"Professional, scientific, and technical services",-0.21603,0.26341,0.17791,0.29706,0.26341,0.26853,non-corporate,0.52586,2028
109,"Miscellaneous professional, scientific, and technical services",250145961932.30286,5412,"Professional, scientific, and technical services",-0.31609,0.21833,0.12465,0.23922,0.21833,0.22114,non-corporate,0.67455,2028
110,Computer systems design and related services,34987856978.61507,5415,"Professional, scientific, and technical services",-0.24820,0.25118,0.16300,0.27846,0.25118,0.25526,non-corporate,0.63667,2028
111,Real estate,10194541073775.74609,5310,Real estate and rental and leasing,-0.23380,0.27480,0.18695,0.28679,0.27480,0.27657,non-corporate,0.09485,2028
112,Rental and leasing services and lessors of intangible assets,187611316433.48492,5320,Real estate and rental and leasing,-0.31586,0.20225,0.10980,0.23935,0.20225,0.20793,non-corporate,0.77107,2028
113,Retail trade,599107994983.75305,44RT,Retail trade,-0.16177,0.29202,0.21118,0.32842,0.29202,0.29814,non-corporate,0.21884,2028
114,Air transportation,47796425035.38664,4810,Transportation and warehousing,-0.37720,0.17737,0.07942,0.20389,0.17737,0.18089,non-corporate,0.73174,2028
115,Railroad transportation,83039763587.38625,4820,Transportation and warehousing,-0.45502,0.14970,0.04415,0.15891,0.14970,0.14951,non-corporate,0.71132,2028
116,Water transportation,9217710064.27329,4830,Transportation and warehousing,-0.33072,0.20255,0.10791,0.23076,0.20255,0.20624,non-corporate,0.69234,2028
117,Truck transportation,37317255861.79116,4840,Transportation and warehousing,-0.28298,0.22106,0.13111,0.25836,0.22106,0.22688,non-corporate,0.70342,2028
118,Transit and ground passenger transportation,10233125938.19117,4850,Transportation and warehousing,-0.25762,0.24201,0.15312,0.27302,0.24201,0.24647,non-corporate,0.57016,2028
119,Pipeline transportation,33708295455.53726,4860,Transportation and warehousing,-0.47573,0.12742,0.02166,0.14693,0.12742,0.12950,non-corporate,0.82223,2028
120,Other transportation and support activities,34235605978.45628,487S,Transportation and warehousing,-0.32953,0.20829,0.11336,0.23145,0.20829,0.21109,non-corporate,0.61926,2028
121,Warehousing and storage,15189477206.63352,4930,Transportation and warehousing,-0.22734,0.26376,0.17681,0.29052,0.26376,0.26755,non-corporate,0.41542,2028
122,Utilities,110848021471.32501,2200,Utilities,-0.38867,0.18166,0.08136,0.19726,0.18166,0.18262,non-corporate,0.67452,2028
123,Wholesale trade,387578651034.95862,4200,Wholesale trade,-0.14629,0.29601,0.21689,0.33737,0.29601,0.30322,non-corporate,0.19813,2028
124,Accommodation and food services,422338947685.42126,,Accommodation and food services,-0.06619,0.20322,0.14611,0.26128,0.30185,0.29300,corporate,0.27804,2028
125,Administrative and waste management services,175956964100.01053,,Administrative and waste management services,-0.11265,0.17001,0.10986,0.22909,0.27275,0.26299,corporate,0.58584,2028
126,"Agriculture, forestry, fishing, and hunting",393953898677.15161,,"Agriculture, forestry, fishing, and hunting",-0.08641,0.18733,0.12917,0.24727,0.28794,0.27898,corporate,0.34161,2028
127,"Arts, entertainment, and recreation",183023311190.91339,,"Arts, entertainment, and recreation",-0.15107,0.15066,0.08713,0.20247,0.25580,0.24417,corporate,0.55265,2028
130,Finance and insurance,1136731001700.34302,,Finance and insurance,-0.08418,0.18633,0.12860,0.24881,0.28706,0.27851,corporate,0.53493,2028
131,Health care and social assistance,742735906772.80237,,Health care and social assistance,-0.09187,0.18541,0.12639,0.24349,0.28625,0.27667,corporate,0.46041,2028
132,Information,1889701924722.87842,,Information,-0.15887,0.14768,0.08315,0.19707,0.25319,0.24087,corporate,0.65467,2028
133,Management of companies and enterprises,424413204161.25208,,Management of companies and enterprises,-0.07658,0.19726,0.13923,0.25408,0.29663,0.28731,corporate,0.37764,2028
134,Manufacturing,3957731403454.22363,,Manufacturing,-0.11477,0.16904,0.10888,0.22762,0.27190,0.26218,corporate,0.50769,2028
135,Mining,1516828156663.24072,,Mining,-0.19810,0.10836,0.04321,0.16989,0.21874,0.20780,corporate,0.77840,2028
136,"Other services, except government",227393671623.35632,,"Other services, except government",-0.11187,0.17414,0.11347,0.22963,0.27638,0.26597,corporate,0.44757,2028
137,"Professional, scientific, and technical services",311940720413.04395,,"Professional, scientific, and technical services",-0.13570,0.15807,0.09601,0.21312,0.26229,0.25152,corporate,0.64766,2028
138,Real estate and rental and leasing,2794042611502.89404,,Real estate and rental and leasing,-0.08017,0.19913,0.14043,0.25160,0.29827,0.28830,corporate,0.15268,2028
140,Transportation and warehousing,1016357427176.24634,,Transportation and warehousing,-0.17651,0.12639,0.06198,0.18484,0.23453,0.22335,corporate,0.69262,2028
143,Accommodation and food services,453453559859.06067,,Accommodation and food services,-0.20583,0.27599,0.19091,0.30295,0.27599,0.28010,non-corporate,0.32180,2028
144,Administrative and waste management services,133222200109.40714,,Administrative and waste management services,-0.27284,0.23603,0.14586,0.26422,0.23603,0.24001,non-corporate,0.60990,2028
145,"Agriculture, forestry, fishing, and hunting",878144931748.55566,,"Agriculture, forestry, fishing, and hunting",-0.23414,0.26176,0.17464,0.28659,0.26176,0.26562,non-corporate,0.28023,2028
146,"Arts, entertainment, and recreation",189876790497.71692,,"Arts, entertainment, and recreation",-0.34873,0.20858,0.11184,0.22035,0.20858,0.20974,non-corporate,0.57720,2028
149,Finance and insurance,309388598978.03119,,Finance and insurance,-0.21478,0.27159,0.18592,0.29778,0.27159,0.27566,non-corporate,0.32750,2028
150,Health care and social assistance,712395514860.77893,,Health care and social assistance,-0.24955,0.25230,0.16349,0.27768,0.25230,0.25570,non-corporate,0.48103,2028
151,Information,167179370661.11032,,Information,-0.34911,0.21053,0.11344,0.22013,0.21053,0.21117,non-corporate,0.65650,2028
152,Management of companies and enterprises,90403382554.93427,,Management of companies and enterprises,-0.21841,0.27000,0.18383,0.29568,0.27000,0.27380,non-corporate,0.40118,2028
153,Manufacturing,649562708068.65234,,Manufacturing,-0.25947,0.24238,0.15365,0.27195,0.24238,0.24694,non-corporate,0.49340,2028
154,Mining,317661770013.00690,,Mining,-0.42018,0.15461,0.05341,0.17905,0.15461,0.15776,non-corporate,0.77710,2028
155,"Other services, except government",434659499245.13385,,"Other services, except government",-0.28613,0.23618,0.14428,0.25654,0.23618,0.23861,non-corporate,0.48245,2028
156,"Professional, scientific, and technical services",309828490189.64392,,"Professional, scientific, and technical services",-0.29958,0.22594,0.13361,0.24876,0.22594,0.22911,non-corporate,0.65842,2028
157,Real estate and rental and leasing,10382152390209.22852,,Real estate and rental and leasing,-0.23519,0.27360,0.18567,0.28598,0.27360,0.27544,non-corporate,0.10707,2028
159,Transportation and warehousing,270737659127.65555,,Transportation and warehousing,-0.37504,0.18264,0.08435,0.20514,0.18264,0.18528,non-corporate,0.69342,2028
162,Overall,20307631130712.19531,,Overall,-0.11489,0.17013,0.10970,0.22754,0.27286,0.26286,corporate,0.47761,2028
163,Overall,17036588869287.80469,,Overall,-0.24171,0.26445,0.17628,0.28221,0.26445,0.26708,non-corporate,0.23295,2028
0,Accommodation,251468386854.07248,7210,Accommodation and food services,-0.05932,0.20939,0.15256,0.26690,0.30761,0.29880,corporate,0.20105,2029
1,Food services and drinking places,170870560831.34879,7220,Accommodation and food services,-0.07647,0.19396,0.13644,0.25503,0.29410,0.28546,corporate,0.39136,2029
2,Administrative and support services,106492097792.69568,5610,Administrative and waste management services,-0.10449,0.17354,0.11435,0.23564,0.27622,0.26719,corporate,0.63374,2029
3,Waste management and remediation services,69464866307.31482,5620,Administrative and waste management services,-0.12540,0.16453,0.10289,0.22117,0.26833,0.25770,corporate,0.51241,2029
4,Farms,359601192714.82739,110C,"Agriculture, forestry, fishing, and hunting",-0.08570,0.18759,0.12950,0.24864,0.28852,0.27972,corporate,0.34203,2029
5,"Forestry, fishing, and related activities",34352705962.32426,113F,"Agriculture, forestry, fishing, and hunting",-0.09393,0.18468,0.12576,0.24295,0.28597,0.27663,corporate,0.33730,2029
6,"Performing arts, spectator sports, museums, and related activities",79922779340.27766,711A,"Arts, entertainment, and recreation",-0.15964,0.15181,0.08677,0.19748,0.25719,0.24437,corporate,0.58729,2029
7,"Amusements, gambling, and recreation industries",103100531850.63574,7130,"Arts, entertainment, and recreation",-0.14452,0.14976,0.08742,0.20793,0.25540,0.24490,corporate,0.52580,2029
8,Construction,167674309864.62842,2300,Construction,-0.08904,0.18335,0.12545,0.24633,0.28481,0.27637,corporate,0.40921,2029
9,Educational services,321852356259.17963,6100,Educational services,-0.09386,0.18740,0.12770,0.24299,0.28835,0.27823,corporate,0.40804,2029
10,Credit intermediation and related activities,742471497270.98792,5220,Finance and insurance,-0.09101,0.17995,0.12201,0.24497,0.28183,0.27352,corporate,0.59522,2029
11,"Securities, commodity contracts, and investments",117288646634.00693,5230,Finance and insurance,-0.07000,0.20098,0.14357,0.25951,0.30025,0.29136,corporate,0.31272,2029
12,Insurance carriers and related activities,242704259872.50821,5240,Finance and insurance,-0.07387,0.19522,0.13788,0.25683,0.29521,0.28665,corporate,0.49769,2029
13,"Funds, trusts, and other financial vehicles",34266597922.83983,5250,Finance and insurance,-0.06067,0.20839,0.15133,0.26597,0.30673,0.29778,corporate,0.25282,2029
14,Ambulatory health care services,187676386627.50763,6210,Health care and social assistance,-0.08951,0.18373,0.12540,0.24600,0.28514,0.27633,corporate,0.52597,2029
15,Hospitals,476870658866.97443,622H,Health care and social assistance,-0.09253,0.18627,0.12700,0.24392,0.28737,0.27765,corporate,0.43512,2029
16,Nursing and residential care facilities,45367688456.41498,6230,Health care and social assistance,-0.09340,0.18459,0.12540,0.24331,0.28589,0.27633,corporate,0.46046,2029
17,Social assistance,32821172821.90539,6240,Health care and social assistance,-0.09376,0.18354,0.12454,0.24307,0.28498,0.27561,corporate,0.45287,2029
18,Publishing industries (including software),205722166039.38168,5110,Information,-0.14243,0.16371,0.09994,0.20938,0.26761,0.25526,corporate,0.60046,2029
19,Motion picture and sound recording industries,275276728520.28156,5120,Information,-0.16717,0.15833,0.09157,0.19226,0.26290,0.24833,corporate,0.63754,2029
20,Broadcasting and telecommunications,1290508619097.38721,5130,Information,-0.16180,0.14188,0.07750,0.19598,0.24849,0.23669,corporate,0.65966,2029
21,Information and data processing services,118194411065.82817,5140,Information,-0.13719,0.15694,0.09477,0.21301,0.26167,0.25098,corporate,0.73455,2029
22,Management of companies and enterprises,424413204161.25208,5500,Management of companies and enterprises,-0.07658,0.19726,0.13923,0.25496,0.29699,0.28777,corporate,0.37764,2029
23,"Food, beverage, and tobacco products",382744557829.31506,311A,Manufacturing,-0.08246,0.18661,0.12924,0.25088,0.28766,0.27951,corporate,0.44191,2029
24,Textile mills and textile product mills,39763433351.20227,313T,Manufacturing,-0.07433,0.19190,0.13503,0.25651,0.29230,0.28430,corporate,0.45065,2029
25,Apparel and leather and allied products,23802489966.32124,315A,Manufacturing,-0.05129,0.20697,0.15186,0.27246,0.30549,0.29822,corporate,0.30090,2029
